open,high,low,close,volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
,,,,,64207.6,0.001,64204.1,0.001,64185.4,30.961,64178.8,0.001,64124.9,0.001,64120.0,0.001,64106.0,0.001,64097.9,0.001,64080.1,0.004,64071.4,0.02,64070.7,0.005,64053.9,0.547,64052.3,0.001,64045.6,0.001,64045.5,0.001,64021.7,0.001,64001.1,0.001,64000.0,0.026,63950.5,0.001,63940.0,0.001,63933.5,0.281,63917.6,0.004,63893.2,0.001,63885.0,0.173,63860.2,0.002,64386.5,20374.713,64391.7,0.547,64405.3,0.004,64416.9,0.001,64560.7,0.547,64567.9,0.004,64572.4,0.001,64727.9,0.001,64729.6,0.547,64730.5,0.004,64800.0,0.001,64856.6,0.005,64883.4,0.001,64893.0,0.004,64898.5,0.547,64947.8,0.01,65038.9,0.001,65055.6,0.004,65067.4,0.547,65070.4,0.002,65085.7,737.898,65108.1,0.001,65144.9,0.001,65157.2,0.281,65194.4,0.001
64195.4,64386.5,64185.4,64185.4,35.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64185.4,5.292,64178.8,0.001,64124.9,0.001,64120.0,0.001,64106.0,0.001,64097.9,0.001,64080.1,0.004,64071.4,0.02,64070.7,0.005,64053.9,0.547,64052.3,0.001,64045.6,0.001,64045.5,0.001,64021.7,0.001,64001.1,0.001,64000.0,0.026,63950.5,0.001,63940.0,0.001,63933.5,0.281,63917.6,0.004,63893.2,0.001,63885.0,0.173,63860.2,0.002,63837.9,0.001,63795.0,0.001,64386.5,20365.206,64391.7,0.547,64405.3,0.004,64416.9,0.001,64560.7,0.547,64567.9,0.004,64572.4,0.001,64727.9,0.001,64729.6,0.547,64730.5,0.004,64800.0,0.001,64856.6,0.005,64883.4,0.001,64893.0,0.004,64898.5,0.547,64947.8,0.01,65038.9,0.001,65055.6,0.004,65067.4,0.547,65070.4,0.002,65085.7,737.898,65108.1,0.001,65144.9,0.001,65157.2,0.281,65194.4,0.001
64185.4,64386.5,63893.2,63893.2,6.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63860.2,0.002,63837.9,0.001,63795.0,0.001,63760.0,0.001,63755.5,0.012,63755.0,0.004,63753.7,0.001,63716.1,0.547,63696.3,0.001,63677.8,0.005,63639.5,0.001,63607.9,0.01,63600.0,0.004,63592.4,0.004,63580.0,0.001,63565.4,0.001,63547.2,0.547,63533.5,0.001,63514.2,0.001,63511.7,0.002,63496.0,0.001,63494.1,0.001,63484.0,0.001,63471.1,0.001,63434.8,27.001,64053.9,0.547,64080.1,0.004,64106.0,0.001,64120.0,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64300.0,0.001,64386.5,20356.982,64391.7,0.547,64400.0,0.001,64405.3,0.004,64416.9,0.001,64463.6,0.005,64545.3,0.281,64560.7,0.547,64567.9,0.004,64572.4,0.001,64576.8,0.001,64595.2,0.001,64666.6,0.019,64727.9,0.001,64729.6,0.547,64730.5,0.004,64733.4,0.001
63885.0,64386.5,63677.8,63677.8,6.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63639.5,0.001,63607.9,0.01,63600.0,0.004,63592.4,0.004,63580.0,0.001,63565.4,0.001,63547.2,0.547,63533.5,0.001,63514.2,0.001,63511.7,0.002,63496.0,0.001,63494.1,0.001,63484.0,0.001,63471.1,0.001,63434.8,27.001,63429.8,0.004,63400.0,0.001,63398.0,0.001,63378.3,0.547,63373.6,27.011,63371.3,0.001,63363.6,0.001,63333.4,0.001,63333.3,0.019,63328.7,0.002,63875.0,0.001,63885.0,0.547,63917.6,0.004,63940.0,0.001,63950.5,0.001,64053.9,0.547,64070.7,0.005,64080.1,0.004,64106.0,0.001,64120.0,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64300.0,0.001,64386.5,20353.611,64391.7,0.547,64400.0,0.001,64405.3,0.004,64416.9,0.001,64463.6,0.005,64545.3,0.281,64560.7,0.547,64567.9,0.004,64572.4,0.001,64576.8,0.001
63639.5,64386.5,63434.8,63434.8,16.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63434.8,24.447,63429.8,0.004,63400.0,0.001,63398.0,0.001,63378.3,0.547,63373.6,27.011,63371.3,0.001,63363.6,0.001,63333.4,0.001,63333.3,0.019,63328.7,0.002,63328.6,0.001,63321.6,0.281,63284.9,0.005,63267.3,0.004,63250.0,0.263,63243.3,0.001,63239.1,30.961,63209.3,0.547,63200.0,0.001,63174.0,0.001,63173.1,0.001,63165.7,0.001,63104.7,0.004,63040.4,0.547,63639.5,0.001,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001,63885.0,0.547,63917.6,0.004,63940.0,0.001,63950.5,0.001,64000.0,0.001,64045.5,0.001,64045.6,0.001,64053.9,0.547,64070.7,0.005,64080.1,0.004,64106.0,0.001,64120.0,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64277.9,0.01,64291.0,0.002,64300.0,0.001,64386.5,20347.603,64391.7,0.547
63378.3,63378.3,63378.3,63378.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63378.3,0.245,63373.6,27.011,63371.3,0.001,63363.6,0.001,63333.4,0.001,63333.3,0.019,63328.7,0.002,63328.6,0.001,63321.6,0.281,63284.9,0.005,63267.3,0.004,63250.0,0.263,63243.3,0.001,63239.1,30.961,63209.3,0.547,63200.0,0.001,63174.0,0.001,63173.1,0.001,63165.7,0.001,63104.7,0.004,63040.4,0.547,63030.4,0.176,63017.6,0.001,63000.0,0.006,62987.5,0.003,63570.0,0.001,63580.0,0.001,63592.4,0.004,63639.5,0.001,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001,63885.0,0.547,63917.6,0.004,63940.0,0.001,63950.5,0.001,64000.0,0.001,64045.5,0.001,64045.6,0.001,64053.9,0.547,64070.7,0.005,64080.1,0.004,64106.0,0.001,64120.0,0.001,64178.8,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64277.9,0.01
63755.0,64053.9,63373.6,63373.6,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63373.6,5.063,63371.3,0.001,63363.6,0.001,63333.4,0.001,63333.3,0.019,63328.7,0.002,63328.6,0.001,63321.6,0.281,63284.9,0.005,63267.3,0.004,63250.0,0.263,63243.3,0.001,63239.1,30.961,63209.3,0.547,63200.0,0.001,63174.0,0.001,63173.1,0.001,63165.7,0.001,63104.7,0.004,63040.4,0.547,63030.4,0.176,63017.6,0.001,63000.0,0.006,62987.5,0.003,62982.9,0.001,63547.2,0.547,63580.0,0.001,63592.4,0.004,63639.5,0.001,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001,63885.0,0.547,63917.6,0.004,63940.0,0.001,63950.5,0.001,64000.0,0.001,64045.5,0.001,64045.6,0.001,64053.9,0.469,64070.7,0.005,64080.1,0.004,64106.0,0.001,64120.0,0.001,64178.8,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64277.9,0.01
63239.1,63429.8,63239.1,63429.8,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63267.3,0.004,63239.1,13.027,63209.3,0.547,63200.0,0.001,63174.0,0.001,63173.1,0.001,63165.7,0.001,63132.6,0.001,63104.7,0.004,63069.5,0.001,63040.4,0.547,63030.4,0.176,63017.6,0.001,63006.5,0.002,63000.0,0.006,62987.5,0.003,62982.9,0.001,62979.8,0.001,62951.3,0.001,62946.4,0.001,62942.1,0.004,62938.0,0.01,62892.0,0.005,62871.5,0.547,62862.1,0.001,63484.0,0.001,63547.2,0.547,63580.0,0.001,63592.4,0.004,63639.5,0.001,63677.8,0.005,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001,63885.0,0.547,63917.6,0.004,63933.5,0.281,63940.0,0.001,63950.5,0.001,64000.0,0.02,64045.5,0.001,64045.6,0.001,64052.3,0.001,64053.9,0.547,64070.7,0.005,64080.1,0.004,64097.9,0.001,64106.0,0.001,64120.0,0.001
62987.5,63200.0,62987.5,62987.5,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62982.9,0.001,62951.3,0.001,62946.4,0.001,62942.1,0.004,62938.0,0.01,62892.0,0.005,62871.5,0.547,62862.1,0.001,62827.0,0.001,62822.0,0.001,62800.0,0.001,62779.5,0.004,62775.0,0.003,62766.1,0.001,62745.9,0.001,62741.6,0.012,62732.3,0.002,62714.2,0.02,62709.8,0.281,62706.6,0.001,62702.6,0.547,62690.3,0.001,62666.6,0.019,62633.0,0.001,62626.6,0.001,63173.1,0.001,63200.0,0.003,63209.3,0.547,63267.3,0.004,63328.6,0.001,63378.3,0.547,63429.8,0.004,63484.0,0.001,63547.2,0.547,63580.0,0.001,63592.4,0.004,63600.0,0.001,63639.5,0.001,63677.8,0.005,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001,63885.0,0.547,63917.6,0.004,63933.5,0.281,63940.0,0.001,63950.5,0.001,64000.0,0.026,64001.1,0.001
62938.0,63173.1,62892.0,62892.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62881.5,0.001,62871.5,0.547,62862.1,0.001,62827.0,0.001,62822.0,0.001,62800.0,0.001,62779.5,0.004,62775.0,0.003,62766.1,0.001,62745.9,0.001,62741.6,0.012,62732.3,0.002,62714.2,0.02,62709.8,0.281,62706.6,0.001,62702.6,0.547,62690.3,0.001,62666.6,0.019,62633.0,0.001,62626.6,0.001,62617.0,0.004,62562.5,0.003,62551.2,0.001,62547.0,0.001,62533.7,0.547,63104.7,0.004,63173.1,0.001,63199.3,0.001,63200.0,0.003,63209.3,0.547,63267.3,0.004,63284.9,0.005,63328.6,0.001,63378.3,0.547,63429.8,0.004,63484.0,0.001,63496.0,0.001,63514.2,0.001,63528.1,0.001,63547.2,0.547,63580.0,0.001,63592.4,0.004,63600.0,0.001,63607.9,0.01,63639.5,0.001,63677.8,0.005,63716.1,0.547,63755.0,0.004,63760.0,0.001,63795.0,0.001
63547.2,63716.1,62766.1,62766.1,2.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62745.9,0.001,62741.6,0.012,62732.3,0.002,62714.2,0.02,62712.6,0.001,62709.8,0.281,62706.6,0.001,62702.6,0.547,62690.3,0.001,62666.6,0.019,62633.0,0.001,62626.6,0.001,62617.0,0.004,62562.5,0.003,62551.2,0.001,62547.0,0.001,62533.7,0.547,62530.0,0.001,62498.4,0.004,62459.6,0.001,62459.1,0.007,62454.4,0.004,62451.6,0.001,62441.1,0.001,62423.3,26.562,62942.1,0.004,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001,63200.0,0.004,63209.3,0.547,63267.3,0.004,63284.9,0.005,63328.6,0.001,63368.3,0.001,63378.3,0.547,63429.8,0.004,63484.0,0.001,63496.0,0.001,63514.2,0.001,63547.2,0.547,63580.0,0.001,63592.4,0.004,63600.0,0.001,63607.9,0.01,63639.5,0.001,63677.8,0.005,63716.1,0.542
62666.6,64185.4,62617.0,64106.0,5.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63940.0,0.001,63917.6,0.004,63885.0,0.547,63795.0,0.001,63760.0,0.001,63755.0,0.004,63716.1,0.547,63677.8,0.005,63639.5,0.001,63600.0,0.001,63592.4,0.004,63580.0,0.001,63547.2,0.547,63514.2,0.001,63496.0,0.001,63484.0,0.001,63429.8,0.004,63400.0,0.001,63398.0,0.001,63378.3,0.547,63371.3,0.001,63333.3,0.019,63328.6,0.001,63321.6,0.281,63284.9,0.005,64106.0,0.001,64185.4,24.151,64207.6,0.001,64222.8,0.547,64242.7,0.004,64261.5,0.001,64277.9,0.01,64291.0,0.002,64300.0,0.001,64386.5,20359.334,64391.7,0.547,64400.0,0.001,64405.3,0.004,64411.2,0.002,64416.9,0.001,64446.2,27.001,64463.0,0.176,64463.6,0.005,64489.5,0.001,64497.7,0.001,64520.1,0.001,64545.3,0.281,64560.7,0.547,64567.9,0.004,64572.4,0.001
63328.6,63328.6,62459.1,62459.1,3.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62454.4,0.004,62451.6,0.001,62441.1,0.001,62433.3,0.001,62423.3,26.562,62400.0,0.001,62396.7,0.001,62395.7,0.001,62394.7,0.002,62388.6,0.001,62364.8,0.547,62360.7,27.011,62357.1,0.024,62350.0,0.003,62346.9,0.001,62292.7,30.961,62291.8,0.004,62289.2,0.001,62283.3,0.009,62268.1,0.01,62260.0,0.001,62253.0,0.002,62246.1,0.002,62240.2,0.001,62231.2,0.003,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.001,62861.5,0.001,62862.1,0.001,62871.5,0.543,62942.1,0.004,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001,63200.0,0.004,63209.3,0.547,63267.3,0.004,63284.9,0.005,63321.6,0.281,63328.6,0.001,63333.3,0.019,63371.3,0.001,63378.3,0.547,63398.0,0.001,63429.8,0.004
64000.0,64000.0,62423.3,62423.3,5.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62423.3,10.454,62400.0,0.001,62396.7,0.001,62395.7,0.001,62394.7,0.002,62388.6,0.001,62364.8,0.547,62360.7,27.011,62357.1,0.024,62350.0,0.003,62346.9,0.001,62292.7,30.961,62291.8,0.004,62289.2,0.001,62283.3,0.009,62268.1,0.01,62260.0,0.001,62253.0,0.002,62246.1,0.002,62240.2,0.001,62231.2,0.003,62195.8,0.547,62178.0,300.0,62137.5,0.003,62129.2,0.004,62607.0,0.001,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.001,62862.1,0.001,62871.5,0.547,62942.1,0.004,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.003,63173.1,0.001,63200.0,0.004,63209.3,0.547,63267.3,0.004,63284.9,0.005,63321.6,0.281,63328.6,0.001,63333.3,0.019,63371.3,0.001,63378.3,0.547
62360.7,63434.8,62360.7,62360.7,12.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62360.7,16.43,62357.1,0.024,62350.0,0.003,62346.9,0.001,62292.7,30.961,62291.8,0.004,62289.2,0.001,62283.3,0.009,62268.1,0.01,62260.0,0.001,62253.0,0.002,62246.1,0.002,62240.2,0.001,62231.2,0.003,62195.8,0.547,62178.0,300.0,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62523.7,0.001,62533.7,0.547,62551.2,0.001,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001,63200.0,0.004,63209.3,0.547,63243.3,0.001,63267.3,0.004,63284.9,0.005,63321.6,0.281
62360.7,63373.6,62292.7,62775.0,11.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62292.7,25.59,62291.8,0.004,62289.2,0.001,62283.3,0.009,62268.1,0.01,62260.0,0.001,62253.0,0.002,62246.1,0.002,62240.2,0.001,62231.2,0.003,62195.8,0.547,62178.0,300.0,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,62533.7,0.547,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001,63174.0,0.001,63200.0,0.004,63209.3,0.547,63243.3,0.001,63267.3,0.004,63284.9,0.005
62292.7,62533.7,62292.7,62292.7,7.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62292.7,1.766,62291.8,0.004,62289.2,0.001,62283.3,0.009,62268.1,0.01,62260.0,0.001,62253.0,0.002,62246.1,0.002,62240.2,0.001,62231.2,0.003,62195.8,0.547,62178.0,300.0,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,62523.7,0.001,62533.7,0.545,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001,63174.0,0.001,63200.0,0.004,63209.3,0.547,63243.3,0.001,63267.3,0.004
62178.0,63239.1,62178.0,62178.0,14.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,279.376,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001
62178.0,63239.1,62178.0,62178.0,15.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,256.05,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001
62178.0,63239.1,62178.0,62178.0,17.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,233.638,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62769.5,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004
62178.0,62178.0,62178.0,62178.0,10.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,206.049,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62354.8,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004
62178.0,63239.1,62178.0,62178.0,17.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62188.0,0.001,62178.0,184.382,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,62354.8,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004
62178.0,63239.1,62178.0,62178.0,16.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,161.97,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62354.8,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004
62260.0,63239.1,62178.0,62178.0,19.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,62178.0,140.991,62137.5,0.003,62129.2,0.004,62100.0,0.001,62097.9,0.281,62084.7,0.001,62078.1,0.001,62064.6,0.001,62062.7,0.001,62026.9,0.547,62016.6,0.009,62009.2,0.001,62000.0,0.028,61990.0,0.001,61966.6,0.004,61953.0,0.002,61929.2,0.001,61928.5,0.001,61925.0,0.003,61920.3,0.001,61900.0,0.003,61864.6,0.001,61858.0,0.547,61848.4,0.003,61847.1,0.001,62364.8,0.547,62395.7,0.001,62454.4,0.004,62530.0,0.001,62533.7,0.547,62550.0,0.009,62551.2,0.001,62562.5,0.003,62617.0,0.004,62702.6,0.547,62706.6,0.001,62775.0,0.003,62779.5,0.004,62800.0,0.002,62862.1,0.001,62871.5,0.547,62938.0,0.01,62942.1,0.004,62946.4,0.001,62982.9,0.001,62987.5,0.003,63017.6,0.001,63040.4,0.547,63104.7,0.004,63173.1,0.001
